task,model_name,accuracy,precision,recall,f1,balanced_accuracy,brier_score_loss,confusion_matrix,roc_auc,average_precision,train_size,test_size,cv_mean,cv_std
task_a,dummy,0.5526315789473685,0.0,0.0,0.0,0.5,0.4473684210526316,"[[21, 0], [17, 0]]",0.5,0.4473684210526316,112,38,0.0,0.0
task_a,logistic_regression,0.9473684210526315,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9467787114845938,0.03978250298639957,"[[20, 1], [1, 16]]",0.9915966386554621,0.9895953479430989,112,38,0.9408068783068784,0.06944192487240804
task_a,random_forest,0.8947368421052632,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8991596638655461,0.05596308479532164,"[[18, 3], [1, 16]]",0.9817927170868348,0.9777201076509036,112,38,0.9048280423280423,0.06020204426933331
task_a,extra_trees,0.9210526315789473,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9229691876750701,0.05682017543859649,"[[19, 2], [1, 16]]",0.9831932773109244,0.9809640522875818,112,38,0.9215786767510906,0.06823558399340848
task_a,gradient_boosting,0.9210526315789473,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9229691876750701,0.05059764592028976,"[[19, 2], [1, 16]]",0.9859943977591036,0.9827498027074608,112,38,0.9322374654966424,0.05744700645007591
task_a,calibrated_random_forest,0.9210526315789473,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9229691876750701,0.05270825825266649,"[[19, 2], [1, 16]]",0.988795518207283,0.9877162629757785,112,38,0.9048280423280423,0.06020204426933331
